,schID,Year,leaID,School_Name,School_level,EIN1,Org_name1,Org_code1,Rev1,EIN2,Org_name2,Org_code2,Rev2,EIN3,Org_name3,Org_code3,Rev3,EIN4,Org_name4,Org_code4,Rev4,EIN5,Org_name5,Org_code5,Rev5,EIN6,Org_name6,Org_code6,Rev6,EIN7,Org_name7,Org_code7,Rev7,EIN8,Org_name8,Org_code8,Rev8,TotRev,ANYbig,ANYhuge,ANYenormous,ANYenormous2,ANYalive,PTAalive,PTOalive,BOOSTalive,OTHERalive
7927,2218,2021,3701260,southwest elementary,primary,,,,0,,,,0,561666696.0,southwest elementary school pta ,1.0,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
950,2219,2016,3702970,mckee road elementary,primary,561665313.0,mckee road elementary,1.0,49333.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,49333.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2343,2219,2017,3702970,mckee road elementary,primary,561665313.0,mckee road elementary,1.0,47939.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,47939.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3718,2219,2018,3702970,mckee road elementary,primary,561665313.0,mckee road elementary,1.0,55339.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,55339.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5103,2219,2019,3702970,mckee road elementary,primary,561665313.0,mckee road elementary,1.0,71589.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,71589.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6509,2219,2020,3702970,mckee road elementary,primary,561665313.0,mckee road elementary ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7928,2219,2021,3702970,mckee road elementary,primary,561665313.0,mckee road elementary PTA North Carolina,1.0,91648,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,91648.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
951,2220,2016,3702970,providence high,high,770713038.0,providence high school ptso inc,2.0,51589.0,561726789.0,providence senior high athletic booster club,3.0,142515.0,311561423.0,providence senior high school band booster club,3.0,113494.0,364539590.0,providence high school njrotc booster club inc,3.0,9361.0,,,,0.0,,,,0.0,,,,0.0,,,,,316959.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2344,2220,2017,3702970,providence high,high,561726789.0,providence senior high athletic booster club,3.0,109247.0,770713038.0,providence high school ptso inc,2.0,55297.0,203328091.0,providence high school choral booster club,,45101.0,311561423.0,providence senior high school band booster club,3.0,113494.0,364539590.0,providence high school njrotc booster club inc,3.0,9361.0,,,,0.0,,,,0.0,,,,,332500.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
3719,2220,2018,3702970,providence high,high,770713038.0,providence high school ptso inc,2.0,57386.0,561726789.0,providence senior high athletic booster club,3.0,109247.0,364539590.0,providence high school njrotc booster club inc,3.0,9361.0,203328091.0,providence high school choral booster club,,97768.0,311561423.0,providence senior high school band booster club,3.0,117120.0,,,,0.0,,,,0.0,,,,,390882.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
5104,2220,2019,3702970,providence high,high,770713038.0,providence high school ptso inc,2.0,55930.0,203328091.0,providence high school choral booster club,3.0,97768.0,311561423.0,providence senior high school band booster club,3.0,104424.0,364539590.0,providence high school njrotc booster club inc,3.0,0.0,561726789.0,providence senior high athletic booster club,3.0,109247.0,,,,0.0,,,,0.0,,,,,367369.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
6510,2220,2020,3702970,providence high school,high,311561423.0,providence senior high school band booster club ,3.0,0,203328091.0,providence high school choral booster club ,3.0,0,770713038.0,providence high school ptso inc ,2.0,0,364539590.0,providence high school njrotc booster club inc ,3.0,0,561726789.0,providence senior high athletic booster club ,3.0,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
7929,2220,2021,3702970,providence high school,high,561726789.0,providence senior high athletic booster club ,3.0,0,770713038.0,providence high school ptso inc Providence High School PTSO Inc,2.0,66173,364539590.0,providence high school njrotc booster club inc ,3.0,0,844278812.0,providence high school theatre booster organization ,3.0,0,203328091.0,providence high school choral booster club ,3.0,0,311561423.0,providence senior high school band booster club ,3.0,0.0,,,,0.0,,,,0.0,66173.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
952,2221,2016,3704720,brassfield elementary,primary,561670373.0,brassfield road elem school pta,1.0,70174.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,70174.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2345,2221,2017,3704720,brassfield elementary,primary,561670373.0,brassfield road elem school pta,1.0,56137.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,56137.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3720,2221,2018,3704720,brassfield elementary,primary,561670373.0,brassfield road elem school pta,1.0,71733.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,71733.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5105,2221,2019,3704720,brassfield elementary,primary,561670373.0,brassfield road elem school pta,1.0,70617.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,70617.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6511,2221,2020,3704720,brassfield elementary,primary,561670373.0,brassfield road elem school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7930,2221,2021,3704720,brassfield elementary,primary,561670373.0,brassfield road elem school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
953,2222,2016,3704720,fox road elementary,primary,561684472.0,fox road elementary school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2346,2222,2017,3704720,fox road elementary,primary,561684472.0,fox road elementary school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3721,2222,2018,3704720,fox road elementary,primary,561684472.0,fox road elementary school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5106,2222,2019,3704720,fox road elementary,primary,561684472.0,fox road elementary school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6512,2222,2020,3704720,fox road elementary,primary,561684472.0,fox road elementary school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7931,2222,2021,3704720,fox road elementary,primary,561684472.0,fox road elementary school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
954,2223,2016,3704720,penny road elementary,primary,561668031.0,penny road elementary school pta,1.0,77859.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,77859.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2347,2223,2017,3704720,penny road elementary,primary,561668031.0,penny road elementary school pta,1.0,76139.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,76139.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3722,2223,2018,3704720,penny road elementary,primary,561668031.0,penny road elementary school pta,1.0,76139.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,76139.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
5107,2223,2019,3704720,penny road elementary,primary,561668031.0,penny road elementary school pta,1.0,70219.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,70219.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6513,2223,2020,3704720,penny road elementary,primary,561668031.0,penny road elementary school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7932,2223,2021,3704720,penny road elementary,primary,561668031.0,penny road elementary school pta PTA North Carolina Congress,1.0,64973,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,64973.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
9214,2224,2016,3700330,Northside High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10510,2224,2017,3700330,Northside High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11830,2224,2018,3700330,Northside High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13147,2224,2019,3700330,Northside High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14472,2224,2020,3700330,Northside High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15790,2224,2021,3700330,Northside High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9042,2225,2016,3700480,Liberty Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10329,2225,2017,3700480,Liberty Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11653,2225,2018,3700480,Liberty Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12974,2225,2019,3700480,Liberty Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14285,2225,2020,3700480,Liberty Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15605,2225,2021,3700480,Liberty Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8913,2226,2016,3700870,Hayesville Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10190,2226,2017,3700870,Hayesville Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11508,2226,2018,3700870,Hayesville Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12834,2226,2019,3700870,Hayesville Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14145,2226,2020,3700870,Hayesville Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15474,2226,2021,3700870,Hayesville Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,2227,2016,3703990,stoneville elementary,primary,562047926.0,stoneville elementary pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2348,2227,2017,3703990,stoneville elementary,primary,562047926.0,stoneville elementary pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3723,2227,2018,3703990,stoneville elementary,primary,562047926.0,stoneville elementary pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5108,2227,2019,3703990,stoneville elementary,primary,562047926.0,stoneville elementary pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6514,2227,2020,3703990,stoneville elementary,primary,562047926.0,stoneville elementary pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7933,2227,2021,3703990,stoneville elementary,primary,562047926.0,stoneville elementary pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
956,2228,2016,3702970,hawthorne high,other,475538478.0,hawthorne academy of health science,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2349,2228,2017,3702970,hawthorne high,high,475538478.0,hawthorne academy of health science,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3724,2228,2018,3702970,hawthorne academy of health sciences,high,475538478.0,hawthorne academy of health science,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12831,2228,2019,3702970,Hawthorne Academy of Health Sciences,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14142,2228,2020,3702970,Hawthorne Academy of Health Sciences,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15471,2228,2021,3702970,Hawthorne Academy of Health Sciences,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,2230,2016,3703720,tryon elementary school,primary,562164206.0,tryon elementary school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2350,2230,2017,3703720,tryon elementary school,primary,562164206.0,tryon elementary school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3725,2230,2018,3703720,tryon elementary school,primary,562164206.0,tryon elementary school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5109,2230,2019,3703720,tryon elementary school,primary,562164206.0,tryon elementary school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6515,2230,2020,3703720,tryon elementary school,primary,562164206.0,tryon elementary school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7934,2230,2021,3703720,tryon elementary school,primary,562164206.0,tryon elementary school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8806,2232,2016,3703930,Fairmont High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10083,2232,2017,3703930,Fairmont High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11395,2232,2018,3703930,Fairmont High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12723,2232,2019,3703930,Fairmont High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14031,2232,2020,3703930,Fairmont High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15364,2232,2021,3703930,Fairmont High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8807,2233,2016,3703930,Fairmont Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10084,2233,2017,3703930,Fairmont Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396,2233,2018,3703930,Fairmont Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12724,2233,2019,3703930,Fairmont Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032,2233,2020,3703930,Fairmont Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15365,2233,2021,3703930,Fairmont Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8989,2234,2016,3703930,Janie C Hargrave Elem,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10271,2234,2017,3703930,Janie C Hargrave Elem,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11590,2234,2018,3703930,Janie C Hargrave Elem,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12913,2234,2019,3703930,Janie C Hargrave Elem,Missing/not reported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021,2235,2016,3703930,L Gilbert Carroll Middle,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10306,2235,2017,3703930,L Gilbert Carroll Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11629,2235,2018,3703930,L Gilbert Carroll Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12951,2235,2019,3703930,L Gilbert Carroll,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14259,2235,2020,3703930,L Gilbert Carroll,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15581,2235,2021,3703930,L Gilbert Carroll,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9060,2236,2016,3703930,Lumberton Junior High,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10346,2236,2017,3703930,Lumberton Junior High,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11671,2236,2018,3703930,Lumberton Junior High,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12990,2236,2019,3703930,Lumberton Junior,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14302,2236,2020,3703930,Lumberton Junior,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15622,2236,2021,3703930,Lumberton Junior,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9061,2237,2016,3703930,Lumberton Senior High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10347,2237,2017,3703930,Lumberton Senior High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11672,2237,2018,3703930,Lumberton Senior High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12991,2237,2019,3703930,Lumberton Senior High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14303,2237,2020,3703930,Lumberton Senior High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15623,2237,2021,3703930,Lumberton Senior High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,2238,2016,3703930,peterson elementary,primary,561532175.0,peterson elementary school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
10560,2238,2017,3703930,Peterson Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11882,2238,2018,3703930,Peterson Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13193,2238,2019,3703930,Peterson Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14525,2238,2020,3703930,Peterson Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15842,2238,2021,3703930,Peterson Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9317,2239,2016,3703930,Red Springs High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10620,2239,2017,3703930,Red Springs High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11944,2239,2018,3703930,Red Springs High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13256,2239,2019,3703930,Red Springs High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14584,2239,2020,3703930,Red Springs High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15901,2239,2021,3703930,Red Springs High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9318,2240,2016,3703930,Red Springs Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10621,2240,2017,3703930,Red Springs Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11945,2240,2018,3703930,Red Springs Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13257,2240,2019,3703930,Red Springs Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585,2240,2020,3703930,Red Springs Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15902,2240,2021,3703930,Red Springs Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9366,2241,2016,3703930,Rosenwald Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10672,2241,2017,3703930,Rosenwald Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11995,2241,2018,3703930,Rosenwald Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13307,2241,2019,3703930,Rosenwald Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14638,2241,2020,3703930,Rosenwald Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15953,2241,2021,3703930,Rosenwald Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,2242,2016,3703930,rowland norment elementary,primary,561683677.0,rowland norment elem school pta,1.0,0.0,561791692.0,north carolina high school of social studies foundation,4.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2351,2242,2017,3703930,rowland norment elementary,primary,561683677.0,rowland norment elem school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12001,2242,2018,3703930,Rowland Norment Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13314,2242,2019,3703930,Rowland Norment Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14644,2242,2020,3703930,Rowland Norment Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15959,2242,2021,3703930,Rowland Norment Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9381,2243,2016,3703930,Saint Pauls Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10685,2243,2017,3703930,Saint Pauls Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12011,2243,2018,3703930,Saint Pauls Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13324,2243,2019,3703930,Saint Pauls Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14654,2243,2020,3703930,Saint Pauls Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15969,2243,2021,3703930,Saint Pauls Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,2244,2016,3703930,saint pauls high,high,811716320.0,st pauls high booster club,,15687.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,15687.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2352,2244,2017,3703930,saint pauls high,high,811716320.0,st pauls high booster club,,6424.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,6424.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3726,2244,2018,3703930,saint pauls high,high,811716320.0,st pauls high booster club,,15273.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,15273.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5110,2244,2019,3703930,saint pauls high,high,811716320.0,st pauls high booster club,3.0,18312.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,18312.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6516,2244,2020,3703930,saint pauls high,high,811716320.0,st pauls high booster club ,3.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7935,2244,2021,3703930,saint pauls high,high,811716320.0,st pauls high booster club ,3.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
